prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(kg/m2/s),evap_surface(kg/m2/s),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2),Soil_Moisture_Sum,Soil_Saturation,soil_awsc_max,Actual_Soil_Saturation,date,3082
0,32.99,20.31,26.65,401.32,209.4,-0.03,-0.38,1.13,46.73,5,3.1,1.18,0.01,0.46,2.94,59.08,147.49,583.87,793.38,792.2,125,6.3376,11-03-2018,0
0,35.99,19.26,27.62,378.26,334.26,0.13,1.01,1.04,32.24,4.68,3.28,0.88,0.03,0.42,2.93,59.04,147.46,583.52,792.95,792.07,125,6.33656,12-03-2018,0
0,37.38,19.89,28.64,399.6,333.85,0.14,1.97,1.99,29.66,5.22,3.57,1,0,0.37,2.82,59.01,147.43,583.19,792.45,791.45,125,6.3316,13-03-2018,0
0,37.58,20.22,28.9,422.69,333.42,-0.11,1.56,1.66,25.08,5.29,3.6,0.7,0.03,0.34,2.7,58.98,147.37,582.91,791.96,791.26,125,6.33008,14-03-2018,0
0,34.37,22.21,28.29,434.2,300.04,1.9,-0.19,2,49.46,3.77,2.18,1.24,2.36,0.15,3.07,58.95,147.34,582.6,791.96,790.72,125,6.32576,15-03-2018,0
0.47,29.83,21.09,25.46,381.92,139.68,-1.67,0.69,1.88,76.79,1.79,0.92,0.83,0.51,0.27,7.71,58.93,147.32,582.4,796.36,796,125,6.368,16-03-2018,0
1.04,33.13,17.46,25.3,377.57,340.57,-0.71,0.39,0.83,47.3,4.06,3.43,2.57,0.04,0.85,8.31,58.9,147.26,582.06,796.53,795,125,6.36,17-03-2018,0
0,35.38,19.09,27.24,380.71,343.21,-1.61,-0.25,1.64,38.75,4.53,3.34,2.27,0,0.8,7.69,58.87,147.23,581.71,795.5,793.23,125,6.34584,18-03-2018,0
0,36.2,20.04,28.12,396.98,339.71,-1.82,0.69,1.95,33.83,5.12,3.6,1.58,0,0.73,7.06,58.83,147.2,581.38,794.47,792.89,125,6.34312,19-03-2018,0
0,36.78,21.76,29.27,403.78,288.93,-0.88,1.19,1.52,35.03,4.75,3.29,1.02,0.04,0.69,6.5,58.8,147.16,581.04,793.5,792.48,125,6.33984,20-03-2018,0
0,37.31,22.23,29.77,410.37,320.28,0.51,1.15,1.46,41.84,5.27,3.27,0.74,0.38,0.59,6.08,58.77,147.11,580.71,792.67,791.93,125,6.33544,21-03-2018,0
0,37,20.89,28.94,367.56,352.19,1.05,-2.08,2.34,17.66,5.91,3.51,0.76,0,0.64,5.71,58.74,147.07,580.42,791.94,791.18,125,6.32944,22-03-2018,0
0,37.55,18.55,28.05,361.34,357.37,-0.39,-0.39,1.03,33.41,5.98,3.68,0.75,0,0.56,5.25,58.72,147.04,580.09,791.1,790.35,125,6.3228,23-03-2018,0
0,37.73,19.6,28.66,368.11,357.82,-1.59,-0.1,1.63,24.7,6.23,3.71,0.84,0,0.51,4.86,58.69,147.02,579.79,790.36,789.52,125,6.31616,24-03-2018,0
0,37.71,19.99,28.85,369,352.49,-1.02,0.07,1.13,30.28,6.33,3.73,0.73,0,0.48,4.51,58.67,146.98,579.52,789.68,788.95,125,6.3116,25-03-2018,0
0,38.4,20,29.2,359.42,360.33,0.02,0.07,0.88,22.67,6.34,3.69,0.67,0,0.44,4.2,58.65,146.94,579.26,789.05,788.38,125,6.30704,26-03-2018,0
0,39.46,19.71,29.58,358.75,366.15,-0.78,0.7,1.06,20.52,5.53,3.72,0.63,0,0.4,3.93,58.63,146.91,578.95,788.42,787.79,125,6.30232,27-03-2018,0
0,40.06,20.07,30.06,374.65,353.81,1.01,0.62,1.27,23.49,5.73,3.81,0.63,0,0.34,3.68,58.6,146.89,578.7,787.87,787.24,125,6.29792,28-03-2018,0
0,40.44,20.91,30.67,359.28,367.18,0.18,0.57,0.77,26.03,5.73,3.74,0.64,0,0.33,3.46,58.58,146.88,578.49,787.41,786.77,125,6.29416,29-03-2018,0
0,40.53,20.97,30.75,366.89,360.7,0.85,1.66,1.94,18.95,5.72,3.75,0.56,0,0.3,3.26,58.56,146.83,578.27,786.92,786.36,125,6.29088,30-03-2018,0
0,40.32,21.89,31.1,396.52,356.79,0.52,1.78,1.9,22.91,6.2,3.8,0.56,0.01,0.29,3.14,58.54,146.81,578.05,786.54,785.98,125,6.28784,31-03-2018,0
0,39.7,23.97,31.84,381.75,353.99,0.66,2.36,2.49,29.88,6.47,3.76,0.74,0,0.34,3.32,58.52,146.79,577.8,786.43,785.69,125,6.28552,01-04-2018,0
0,38.99,22.49,30.74,381.96,360.21,-0.35,1.47,1.54,35.98,5.64,3.84,0.53,0,0.35,3.42,58.5,146.75,577.52,786.19,785.66,125,6.28528,02-04-2018,0
0,40.12,22.39,31.26,408.49,353.43,-0.36,1.29,1.35,33.95,5.79,3.82,0.49,0.01,0.33,3.29,58.48,146.73,577.24,785.74,785.25,125,6.282,03-04-2018,0
0,40.92,23.04,31.98,395.97,354.22,-0.5,1.3,1.43,29.86,5.83,3.83,0.49,0.12,0.4,3.45,58.45,146.71,576.98,785.59,785.1,125,6.2808,04-04-2018,0
1.99,41.02,23.05,32.04,413.13,353.03,0.18,1.95,1.98,36.13,6.04,3.62,1.28,0.96,0.4,3.97,58.43,146.66,576.69,785.75,786.46,125,6.29168,05-04-2018,0
0,40.01,24.8,32.4,424.91,351.07,0.58,2.19,2.29,28.66,5.99,3.81,1.25,0.08,0.4,4.44,58.41,146.63,576.41,785.89,784.64,125,6.27712,06-04-2018,0
0.35,39.6,25.27,32.44,383.05,159.86,-0.31,3.26,3.29,42.61,4.97,3.07,1.7,0,0.49,4.35,58.38,146.6,576.09,785.42,784.07,125,6.27256,07-04-2018,0
2.24,36.18,22.74,29.46,398.06,252.99,-0.08,3.22,3.22,46.53,5.32,3.11,1.55,0.01,0.49,4.3,58.35,146.56,575.74,784.95,785.64,125,6.28512,08-04-2018,0
0,38.68,22.47,30.58,403.18,360.74,-0.06,1.21,1.25,37.76,5.59,3.79,2.2,0.69,0.48,4.36,58.32,146.52,575.44,784.64,782.44,125,6.25952,09-04-2018,0
2.76,38.42,22.98,30.7,412.01,357.68,-0.15,1.41,1.43,39.46,5.45,3.84,2.92,0.38,0.51,4.53,58.3,146.48,575.14,784.45,784.29,125,6.27432,10-04-2018,0
0.26,37.73,22.59,30.16,411.85,359.87,0.3,1.09,1.21,42.52,5.35,3.89,2.44,0.61,0.48,4.67,58.27,146.45,574.81,784.2,782.02,125,6.25616,11-04-2018,0
0,38.76,23.11,30.94,400.22,357.3,0.06,1.09,1.31,35.27,5.27,3.91,1.45,0.03,0.53,4.73,58.25,146.41,574.53,783.92,782.47,125,6.25976,12-04-2018,0
0,39.38,24.32,31.85,420.46,359.83,-0.13,1.53,1.55,39.24,5.82,3.74,1.3,0.29,0.52,4.87,58.23,146.39,574.22,783.71,782.41,125,6.25928,13-04-2018,0
1.75,39.69,25.7,32.7,419.01,360.37,-0.82,0.81,1.18,52.02,6.24,4,1.22,1.91,0.45,5.38,58.2,146.34,573.95,783.87,784.4,125,6.2752,14-04-2018,0
0.21,38.51,24.7,31.6,424.66,352.98,-0.44,2.09,2.15,42.32,6.1,3.96,1.53,0.3,0.73,7.29,58.18,146.32,573.67,785.46,784.14,125,6.27312,15-04-2018,0
0,40.76,24.08,32.42,429.39,361.02,0.54,0.96,1.13,40.48,5.61,4.15,1.23,0.2,0.69,6.95,58.16,146.3,573.41,784.82,783.59,125,6.26872,16-04-2018,0
0,42.2,25.77,33.98,424.19,364.72,1.82,0.55,1.97,31.82,6.6,4.12,1.29,0.02,0.61,6.47,58.15,146.27,573.21,784.1,782.81,125,6.26248,17-04-2018,0
0,42.48,25.56,34.02,409.18,361.07,0.18,-0.98,1.03,32.58,6.55,4.05,0.89,0,0.51,5.93,58.13,146.25,573.01,783.32,782.43,125,6.25944,18-04-2018,0
0,42.24,24.47,33.36,385.43,378.48,-0.21,0.37,0.6,25.31,5.75,4.02,0.7,0,0.45,5.35,58.12,146.23,572.81,782.51,781.81,125,6.25448,19-04-2018,0
0,42.55,24.97,33.76,394.57,378.67,0.97,0.23,1.09,27.66,6.84,4.08,0.65,0,0.42,4.85,58.1,146.2,572.66,781.81,781.16,125,6.24928,20-04-2018,0
0,41.81,26.74,34.28,409.7,373.86,1.1,-2.2,2.47,15.08,6.44,3.99,0.6,0,0.38,4.43,58.08,146.18,572.45,781.14,780.54,125,6.24432,21-04-2018,0
0,41.69,25.44,33.56,424.46,373.61,0.15,1.02,1.07,26.54,5.9,3.78,0.55,0,0.34,4.06,58.08,146.17,572.27,780.58,780.03,125,6.24024,22-04-2018,0
0,41.36,24.6,32.98,430.49,366.94,-0.03,1.13,1.19,27.65,5.62,3.59,0.49,0,0.29,3.79,58.06,146.14,572.11,780.1,779.61,125,6.23688,23-04-2018,0
0,41.53,24,32.76,390.85,382.11,-0.89,0.87,1.34,18.68,5.66,3.79,0.49,0,0.29,3.55,58.05,146.12,571.92,779.64,779.15,125,6.2332,24-04-2018,0
0,41.55,23.47,32.51,396.15,377.2,-0.3,1.47,1.51,24.34,6.04,4.08,0.52,0,0.27,3.33,58.04,146.11,571.74,779.22,778.7,125,6.2296,25-04-2018,0
0,42.8,24.66,33.73,393.24,377.54,0.77,1.23,1.64,21.84,6.83,3.96,0.47,0,0.25,3.14,58.02,146.11,571.53,778.8,778.33,125,6.22664,26-04-2018,0
0,43.16,24.76,33.96,408.61,378.89,-0.04,2.16,2.16,18.04,6.88,3.84,0.45,0.02,0.25,2.98,58.01,146.08,571.33,778.4,777.95,125,6.2236,27-04-2018,0
0,43.29,26.48,34.88,426.55,362.76,-0.34,3.46,3.5,18.97,7.46,4.04,0.45,0.03,0.22,2.84,57.99,146.05,571.17,778.05,777.6,125,6.2208,28-04-2018,0
0,43.72,28.35,36.03,449.1,365.73,0.69,1.29,1.55,21.18,7.56,3.89,0.41,0.08,0.2,2.76,57.98,146.03,570.96,777.73,777.32,125,6.21856,29-04-2018,0
0,43.73,28.21,35.97,431.1,380.26,1.33,-0.53,1.52,21.15,7.33,3.98,0.59,0.3,0.19,2.62,57.97,146.01,570.81,777.41,776.82,125,6.21456,30-04-2018,0
0,43.38,27.67,35.53,432.57,373.45,-0.81,2.62,2.8,35.56,6.83,4.06,0.44,0.1,0.27,2.86,57.96,145.99,570.61,777.42,776.98,125,6.21584,01-05-2018,0
0,43.3,27.18,35.24,447.88,361.26,-0.5,2.16,2.25,42.06,6.81,4.31,2.04,3.23,0.25,3.35,57.94,145.98,570.45,777.72,775.68,125,6.20544,02-05-2018,0
1.68,40.37,27.58,33.97,441.8,358.46,-0.99,4.32,4.43,50.08,7.23,4.15,1.1,0.33,0.4,3.77,57.92,145.96,570.21,777.86,778.44,125,6.22752,03-05-2018,0
0,41.19,23.88,32.53,432.07,373.39,-0.75,3.79,3.87,41.82,6.33,4.17,0.55,0.17,0.34,3.79,57.91,145.92,569.95,777.57,777.02,125,6.21616,04-05-2018,0
0,42.49,26.41,34.45,443.36,375.76,0.6,2.63,2.7,28.37,7.1,4.06,0.72,0.02,0.33,3.71,57.9,145.9,569.74,777.25,776.53,125,6.21224,05-05-2018,0
0,42.91,28.5,35.7,435.16,372.05,0.57,2.71,2.78,28.32,7.31,3.9,0.47,0.1,0.32,3.65,57.88,145.89,569.58,777,776.53,125,6.21224,06-05-2018,0
0.72,42.87,28.78,35.83,436.88,363.41,1.26,1.26,1.86,25.44,7.2,4.03,0.41,0.04,0.25,3.47,57.87,145.87,569.42,776.63,776.94,125,6.21552,07-05-2018,0
0,42.5,27.81,35.16,415.5,380.24,0.91,-1.86,2.09,19.49,6.13,3.79,0.37,0.06,0.23,3.24,57.86,145.84,569.3,776.24,775.87,125,6.20696,08-05-2018,0
0,43.21,26.92,35.06,424.18,388.04,0.84,1.45,1.74,19.88,6.16,3.92,0.35,0,0.23,3.02,57.85,145.82,569.09,775.78,775.43,125,6.20344,09-05-2018,0
0,42.94,27.49,35.21,429.18,378.05,1.24,1.15,1.7,26.52,6.37,4.08,0.37,0.09,0.24,2.97,57.84,145.81,568.94,775.56,775.19,125,6.20152,10-05-2018,0
0.59,44.32,28.4,36.36,450.85,370.11,-0.36,1.77,1.82,23.78,7,4.09,0.4,0.11,0.23,3.07,57.82,145.81,568.78,775.48,775.67,125,6.20536,11-05-2018,0
0,44.02,29.16,36.59,422.33,380.6,-0.49,1.98,2.04,26.38,7.3,4.06,0.8,0.2,0.24,3.05,57.81,145.8,568.62,775.28,774.48,125,6.19584,12-05-2018,0
1.58,42.16,26.32,34.24,437.26,356.76,-0.38,1.9,1.95,33.73,7.66,4.14,1.26,1.57,0.22,3.11,57.8,145.78,568.41,775.1,775.42,125,6.20336,13-05-2018,0
0,42.2,27.79,35,428.95,382.07,-0.36,1.07,1.15,31.31,7.04,4.06,1.17,0.16,0.3,3.53,57.79,145.75,568.27,775.34,774.17,125,6.19336,14-05-2018,0
0.52,41.05,25.6,33.33,423.85,380.61,-0.03,1.98,1.98,32.63,6.96,4.2,0.64,0.52,0.33,3.48,57.77,145.73,568.07,775.05,774.93,125,6.19944,15-05-2018,0
0,42.7,26.8,34.75,429.52,313.74,0.98,1.48,1.79,26.59,6.43,4.05,0.81,0.14,0.35,3.71,57.76,145.71,567.87,775.05,774.24,125,6.19392,16-05-2018,0
0,43.32,27.51,35.42,445.26,371.08,0.01,1.81,1.82,25.02,6.52,4,0.49,0.18,0.34,3.77,57.75,145.69,567.69,774.9,774.41,125,6.19528,17-05-2018,0
0,43.6,28.44,36.02,429.42,366.45,1.19,2.36,2.68,23.64,7.42,4.1,0.47,0.02,0.29,3.68,57.74,145.69,567.53,774.64,774.17,125,6.19336,18-05-2018,0
0,44.46,28.67,36.56,443.25,382.48,1.1,-0.07,1.12,22.02,7,4.08,0.36,0.07,0.25,3.45,57.73,145.68,567.39,774.25,773.89,125,6.19112,19-05-2018,0
0,44.34,28.87,36.61,444.5,386.1,0.33,1.23,1.29,24.92,6.94,4.1,0.36,0,0.24,3.19,57.72,145.66,567.23,773.8,773.44,125,6.18752,20-05-2018,0
0,43.8,29.43,36.61,456.03,381.36,-0.72,0.53,1.23,35.46,7.62,4.14,0.4,0.14,0.26,3.08,57.71,145.64,567.12,773.55,773.15,125,6.1852,21-05-2018,0
0,43.1,28.22,35.66,449.86,366.94,-0.46,2.03,2.11,36.55,6.61,4.15,1.17,0.09,0.42,4.12,57.7,145.62,566.93,774.37,773.2,125,6.1856,22-05-2018,0
0.61,40.62,28.46,34.54,451.27,329.36,0.52,3.28,3.34,58.49,6.69,3.78,0.73,0.51,0.39,4.81,57.69,145.61,566.71,774.82,774.7,125,6.1976,23-05-2018,0
0,43.64,28.25,35.94,444.64,378.9,-0.14,3.21,3.23,31.03,7.1,4.08,0.71,0.06,0.61,5.91,57.67,145.59,566.53,775.7,774.99,125,6.19992,24-05-2018,0
0,43.94,28.99,36.46,442.12,391.48,1.13,2.25,2.57,26.55,7.4,4.13,0.95,0.01,0.52,5.23,57.66,145.56,566.42,774.87,773.92,125,6.19136,25-05-2018,0
0,43.19,28.13,35.66,454.65,381.85,-0.74,3.08,3.18,31.5,6.97,4.18,3,0.58,0.45,4.78,57.65,145.54,566.23,774.2,771.2,125,6.1696,26-05-2018,0
0.07,41.67,25.91,33.79,454.13,327.44,0.2,2.02,2.07,40.34,6.04,3.69,1.35,0.13,0.41,4.56,57.64,145.53,566.05,773.78,772.5,125,6.18,27-05-2018,0
0,44.67,28.83,36.75,463.32,384.11,0.59,1.82,1.94,31.4,6.99,3.91,1.35,0.15,0.46,4.49,57.63,145.52,565.9,773.54,772.19,125,6.17752,28-05-2018,0
0,44.68,29.49,37.08,458.56,380.84,1.84,0.57,1.98,25.49,7.28,3.85,1.06,0.06,0.35,4.21,57.62,145.52,565.79,773.14,772.08,125,6.17664,29-05-2018,0
0,44.08,29.74,36.91,456.91,385.12,1.81,-0.21,1.86,31.56,7.48,3.93,2.01,1.7,0.3,3.94,57.61,145.51,565.67,772.73,770.72,125,6.16576,30-05-2018,0
1.81,42.2,29.01,35.61,463.52,375.78,-0.34,1.65,1.71,45.36,6.12,3.75,2.49,1.35,0.39,4.43,57.6,145.49,565.48,773,772.32,125,6.17856,31-05-2018,0
0,41.46,27.38,34.42,467.59,350.74,0.14,1.63,1.65,50.86,5.55,4.23,2.53,2.1,0.37,4.72,57.59,145.47,565.27,773.05,770.52,125,6.16416,01-06-2018,0
1.99,37.89,24.41,31.15,439.21,343.27,0.25,1.77,1.82,49.16,5.71,4.05,1.34,0.01,0.88,8.14,57.58,145.44,565.08,776.24,776.89,125,6.21512,02-06-2018,0
0,40.38,25.84,33.11,445.12,387.23,1.81,0.58,1.91,34.85,6.4,4.31,2.78,0.45,0.84,7.63,57.57,145.42,564.86,775.48,772.7,125,6.1816,03-06-2018,0
13.16,40.92,25.14,33.03,457.24,380.7,1.33,-0.84,1.62,44.32,6.57,4.41,3.4,3.08,0.65,7.05,57.56,145.4,564.68,774.69,784.45,125,6.2756,04-06-2018,0
11.38,39.76,25.43,32.6,462.25,359.27,0.11,0.1,0.34,51.49,6.26,4.34,2.82,4.91,0.35,7.56,57.55,145.37,564.49,774.97,783.53,125,6.26824,05-06-2018,0
0.09,40.13,25.29,32.71,456.8,326.38,-0.53,0.58,0.97,56.83,5.54,4.4,3.1,3.3,0.89,10.05,57.53,145.36,564.33,777.27,774.26,125,6.19408,06-06-2018,0
0,37.52,24.83,31.18,455.43,304.47,-0.04,0.88,0.93,55.68,4.32,3.18,2.69,0.76,1.13,11.21,57.52,145.35,564.1,778.18,775.49,125,6.20392,07-06-2018,0
34.55,34.84,23.71,29.28,463.23,297.91,0.9,0.91,1.29,60.49,3.11,2.34,1.97,2.09,1.24,13.76,57.51,145.32,563.86,780.45,813.03,125,6.50424,08-06-2018,0
0.63,35.49,23.75,29.62,457.41,276.42,3.03,-0.32,3.09,71.99,3.67,2.78,2.35,1.81,1.04,16.57,57.49,145.3,563.62,782.98,781.26,125,6.25008,09-06-2018,0
15.3,34.58,23.48,29.03,452.46,276.89,2.21,0.22,2.23,74.7,1.39,1.21,1.08,0.89,0.69,20.99,57.48,145.27,563.39,787.13,801.35,125,6.4108,10-06-2018,0
3.62,35.33,23.54,29.44,452.01,265.16,2.64,0.88,2.78,69.69,2.51,1.99,1.71,1.22,1.63,22.45,57.46,145.24,563.09,788.24,790.15,125,6.3212,11-06-2018,0
20.54,36.83,23.91,30.37,445.43,297.91,2.6,1.19,2.87,63.32,3.89,2.68,2.21,0.07,2.41,21.77,57.45,145.21,562.8,787.23,805.56,125,6.44448,12-06-2018,0
0,37.66,25.13,31.39,456.08,369.22,2.98,1.2,3.21,47.72,6.17,4.39,3.5,0,2.38,19.2,57.43,145.18,562.49,784.3,780.8,125,6.2464,13-06-2018,0
0,38.94,26.36,32.65,445.1,385.08,3.42,0.49,3.47,45.5,6.47,4.58,3.43,0.01,2.17,16.25,57.41,145.15,562.23,781.04,777.61,125,6.22088,14-06-2018,0
0,39.39,26.73,33.06,444.07,387.69,2.44,0.78,2.58,44.19,6.46,4.55,3.31,0.78,1.8,13.8,57.39,145.12,561.99,778.3,774.99,125,6.19992,15-06-2018,0
0.17,39.5,26.02,32.76,435.68,383.89,2.3,1.15,2.58,38.37,6.45,4.4,2.99,0.87,1.48,11.9,57.38,145.08,561.77,776.13,773.31,125,6.18648,16-06-2018,0
0,38.72,26.55,32.64,441.79,380.33,3.59,0.81,3.68,41.23,6.38,4.18,2.75,0.51,1.24,10.45,57.36,145.06,561.52,774.39,771.64,125,6.17312,17-06-2018,0
0,37.81,25.59,31.7,445.85,363.51,1.77,1.28,2.2,58.04,5.91,4.17,2.78,1.64,0.83,9.6,57.35,145.04,561.24,773.23,770.45,125,6.1636,18-06-2018,0
1.73,37.97,24.3,31.14,448.6,351.07,0.33,0.27,0.44,59.26,4.94,3.93,3.02,0.18,1.18,11.33,57.33,145.02,560.98,774.66,773.37,125,6.18696,19-06-2018,0
0.01,39.4,24.55,31.98,459.27,354.82,-0.41,0.46,0.69,60.76,4.88,4.24,3.29,0.39,1.13,11.61,57.32,145,560.71,774.64,771.36,125,6.17088,20-06-2018,0
0.24,37.84,25.24,31.54,456.08,327.47,0.4,0.26,0.56,71.03,4.32,3.63,2.92,1.61,1.46,13.46,57.3,144.96,560.43,776.15,773.47,125,6.18776,21-06-2018,0
18.34,34.24,23.61,28.92,443.89,275.44,0.67,0.88,1.13,70.35,2.11,1.77,1.41,0.23,1.33,16.58,57.29,144.93,560.16,778.96,795.89,125,6.36712,22-06-2018,0
0.02,34.45,23.72,29.08,436.52,334.11,0.43,1.88,1.95,69.76,4.36,3.47,2.72,0.09,1.69,16.57,57.27,144.91,559.88,778.63,775.93,125,6.20744,23-06-2018,0
0,34.84,24.17,29.51,440.95,327.65,2.26,1.58,2.77,61.21,4.5,3.48,2.57,0.1,2.01,17.37,57.25,144.87,559.63,779.12,776.55,125,6.2124,24-06-2018,0
0,34.4,24.85,29.62,445.14,337.18,2.73,2,3.38,59.46,4.95,3.5,2.51,0.29,2.16,18.14,57.23,144.85,559.33,779.55,777.04,125,6.21632,25-06-2018,0
0.01,32.1,23.99,28.04,442.22,244.44,2.77,1.03,2.96,62.57,3.81,2.7,2.2,0.26,1.77,19.13,57.22,144.82,559.08,780.25,778.06,125,6.22448,26-06-2018,0
7.75,30.31,22.29,26.3,443.43,177.94,1.61,0.8,1.8,77.88,1.1,0.85,0.8,1.42,0.42,21.19,57.21,144.79,558.88,782.07,789.02,125,6.31216,27-06-2018,0
21.99,28.05,21.88,24.96,431.63,209.7,1.15,1.4,1.81,84.73,1.14,0.9,0.82,1.08,0.52,39.24,58.88,144.77,558.72,801.61,822.78,125,6.58224,28-06-2018,0
32.93,31.64,21.84,26.74,434.82,263.33,0.54,1.84,1.93,85.87,3.36,2.7,2.22,1.05,2.1,40.49,60.87,144.75,558.55,804.66,835.37,125,6.68296,29-06-2018,0
5.35,33.09,22.36,27.72,437.46,336.55,1.01,1.41,1.74,83.68,4.12,3.53,2.87,0.27,3.3,40.49,62.4,144.74,558.34,805.97,808.45,125,6.4676,30-06-2018,0
0.06,33.91,24.36,29.14,451.28,340.48,1.15,0.6,1.31,75.45,4.2,3.33,2.8,0.51,1.77,37.83,63.35,144.71,558.07,803.96,801.22,125,6.40976,01-07-2018,0
12.32,33.33,23.68,28.5,449.37,232.86,1.2,0.89,1.49,76.11,3.31,2.67,2.2,0.89,1.94,35.67,63.72,144.7,557.84,801.93,812.05,125,6.4964,02-07-2018,0
2.38,32.79,23.49,28.14,445.13,207.58,2.29,1.89,2.97,83.18,3.02,2.28,1.91,0.52,2.91,38.22,64.13,144.7,557.67,804.72,805.19,125,6.44152,03-07-2018,0
2.58,32.5,23.87,28.18,450.21,245.43,3.06,0.63,3.13,81.81,2.55,1.93,1.66,0.59,2.07,37.65,64.77,144.67,557.42,804.51,805.43,125,6.44344,04-07-2018,0
19.54,31.64,23.24,27.44,447.25,246.2,2.96,0.69,3.04,74.71,2,1.58,1.46,1.48,2.06,36.99,65.22,144.65,557.23,804.09,822.17,125,6.57736,05-07-2018,0
44.11,28.2,22.64,25.42,447.04,173.59,4.02,-0.87,4.11,89.68,0.65,0.85,0.85,0.67,1.23,42.42,68.73,144.65,557.11,812.91,856.17,125,6.84936,06-07-2018,0
55.48,30.7,22.15,26.42,447.24,218.45,1.58,-1.03,1.89,92.46,2.45,2,1.74,1.01,1.27,43.81,80.14,144.66,557.04,825.65,879.39,125,7.03512,07-07-2018,0
14.22,30.4,22.75,26.58,447.13,161.17,2.97,-0.3,2.99,89.92,2.34,1.93,1.74,1.5,0.88,43.26,88.38,144.8,556.97,833.41,845.89,125,6.76712,08-07-2018,0
40.54,27.56,22.36,24.96,447.27,268.11,4.52,-0.21,4.53,88.43,1.52,1.26,1.15,2.75,0.59,42.73,102.26,146.74,556.88,848.61,888,125,7.104,09-07-2018,19.3
21.85,27.72,23.06,25.39,440.34,174,4.23,0.45,4.26,87.12,1.08,0.83,0.76,2.95,0.64,41.7,110.22,155.83,556.77,864.52,885.61,125,7.08488,10-07-2018,48.78333333
2.12,27.44,23.09,25.26,439.58,280.74,3.65,-0.15,3.66,87.74,1.4,0.97,0.87,1.49,0.71,41.4,110.99,161.91,556.68,870.98,872.23,125,6.97784,11-07-2018,56.79277778
3.19,27.06,22.6,24.83,438.87,102.63,4.21,0.43,4.24,91.27,1.12,0.82,0.74,1.67,0.77,41.54,111.19,170.02,556.63,879.38,881.83,125,7.05464,12-07-2018,27.86
3.79,29.06,22.39,25.72,443.23,215.36,3.47,0.49,3.51,89.69,1.08,0.76,0.7,1.44,0.95,41.41,111.11,178.54,556.56,887.62,890.71,125,7.12568,13-07-2018,25.01
0.84,28.63,22.89,25.76,445.48,181.19,3.3,0.35,3.33,83.81,2.39,1.69,1.43,0.93,1.38,40.91,110.15,181.77,556.46,889.29,888.7,125,7.1096,14-07-2018,13.88
0.58,29.91,23.36,26.64,446.15,157.12,2.94,0.21,2.95,86.94,1.47,1.07,0.97,1.23,0.59,41.06,108.92,183.52,556.35,889.85,889.46,125,7.11568,15-07-2018,13.41733333
57.55,27.85,23.29,25.57,443.3,111.29,4.52,0.87,4.61,91.25,0.92,0.76,0.76,2.18,0.53,41.69,109.01,185.92,556.3,892.92,949.71,125,7.59768,16-07-2018,13.57431111
52.65,28.79,23.02,25.9,440.41,185.93,3.95,0.69,4.01,90.63,1.28,0.86,0.79,1.18,1.17,41.48,110.98,196.99,556.22,905.67,957.53,125,7.66024,17-07-2018,64.8470637
0.79,30.66,23.21,26.94,440,284.1,4.35,0.26,4.36,79.09,2.6,1.73,1.44,0.36,2.44,40.52,109.61,200.29,556.04,906.46,905.81,125,7.24648,18-07-2018,65.41980701
3.15,30.22,23.22,26.72,445.86,258.04,3.68,0.19,3.69,76.61,3.12,2.24,1.88,0.35,2.91,38.61,107.21,201.63,555.8,903.25,904.52,125,7.23616,19-07-2018,33.74
0.15,29.32,23.1,26.21,444.15,224.3,4.3,-0.18,4.3,73.39,2.48,1.53,1.31,0.09,2.32,36.4,104.95,202.42,555.54,899.31,898.15,125,7.1852,20-07-2018,20.35
0.42,28.94,22.93,25.94,445.76,130.56,3.64,0.19,3.64,81.08,1.34,0.88,0.81,0.72,1.18,34.77,103.18,202.95,555.36,896.26,895.87,125,7.16696,21-07-2018,16.77
6.61,27.71,23.05,25.38,440.66,106.58,3.63,0.66,3.69,86.61,1.39,1.06,1.01,0.78,1,35.4,101.79,203.39,555.22,895.8,901.4,125,7.2112,22-07-2018,16.211
15.72,27.26,22.61,24.94,434.94,125.09,3.31,0.36,3.34,88.03,2.2,1.59,1.37,0.7,1.25,39.46,100.98,203.79,555.11,899.34,913.69,125,7.30952,23-07-2018,15.47363333
2.59,28.87,22.55,25.71,434.55,323.02,3.66,0.27,3.68,82.35,3.74,2.88,2.34,1.02,1.52,39.35,100.42,204.11,554.99,898.87,899.12,125,7.19296,24-07-2018,17.13996778
0.1,28.76,23.01,25.88,440.74,297.85,4.14,0.46,4.18,76.9,4.21,2.95,2.41,0.55,1.88,37.7,99.65,204.25,554.74,896.34,894.03,125,7.15224,25-07-2018,16.61197959
2.54,28.2,23.01,25.6,433.68,256.06,3.38,0.36,3.4,89.94,2.88,1.83,1.52,0.7,1.4,37.45,98.75,204.37,554.64,895.21,896.23,125,7.16984,26-07-2018,14.26
